traversal_achieved,total_climb_points,event,match,alliance_color,teams,auto_points,endgame_points,description
False,10,2026tuis,2026tuis_qm35,blue,"frc9601,frc9583,frc11416",0,10,"event=2026tuis match=2026tuis_qm35 BLUE teams=frc9601,frc9583,frc11416 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis,2026tuis_qm42,blue,"frc9132,frc11281,frc10428",0,10,"event=2026tuis match=2026tuis_qm42 BLUE teams=frc9132,frc11281,frc10428 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis,2026tuis_qm49,red,"frc10428,frc8242,frc4481",0,10,"event=2026tuis match=2026tuis_qm49 RED teams=frc10428,frc8242,frc4481 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis,2026tuis_qm52,red,"frc7296,frc11244,frc11416",0,10,"event=2026tuis match=2026tuis_qm52 RED teams=frc7296,frc11244,frc11416 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis,2026tuis_qm55,red,"frc8153,frc9601,frc10428",0,10,"event=2026tuis match=2026tuis_qm55 RED teams=frc8153,frc9601,frc10428 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis,2026tuis_qm6,blue,"frc10428,frc7296,frc9483",0,10,"event=2026tuis match=2026tuis_qm6 BLUE teams=frc10428,frc7296,frc9483 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis,2026tuis_qm61,red,"frc7611,frc8557,frc11416",0,10,"event=2026tuis match=2026tuis_qm61 RED teams=frc7611,frc8557,frc11416 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis,2026tuis_sf13m1,red,"frc11416,frc4481,frc9029",0,10,"event=2026tuis match=2026tuis_sf13m1 RED teams=frc11416,frc4481,frc9029 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis,2026tuis_sf3m1,blue,"frc10428,frc10043,frc8153",0,10,"event=2026tuis match=2026tuis_sf3m1 BLUE teams=frc10428,frc10043,frc8153 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis,2026tuis_sf6m1,red,"frc10428,frc8153,frc10043",0,10,"event=2026tuis match=2026tuis_sf6m1 RED teams=frc10428,frc8153,frc10043 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis2,2026tuis2_qm1,red,"frc9610,frc6948,frc9079",0,10,"event=2026tuis2 match=2026tuis2_qm1 RED teams=frc9610,frc6948,frc9079 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis2,2026tuis2_qm11,blue,"frc9079,frc10261,frc10213",0,10,"event=2026tuis2 match=2026tuis2_qm11 BLUE teams=frc9079,frc10261,frc10213 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis2,2026tuis2_qm12,red,"frc8725,frc10428,frc9001",0,10,"event=2026tuis2 match=2026tuis2_qm12 RED teams=frc8725,frc10428,frc9001 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026tuis2,2026tuis2_qm14,blue,"frc6417,frc10914,frc9079",0,10,"event=2026tuis2 match=2026tuis2_qm14 BLUE teams=frc6417,frc10914,frc9079 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis2,2026tuis2_qm23,red,"frc9001,frc7729,frc6417",0,10,"event=2026tuis2 match=2026tuis2_qm23 RED teams=frc9001,frc7729,frc6417 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026tuis2,2026tuis2_qm27,blue,"frc7672,frc9079,frc8725",0,10,"event=2026tuis2 match=2026tuis2_qm27 BLUE teams=frc7672,frc9079,frc8725 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026tuis2,2026tuis2_qm31,blue,"frc6988,frc10428,frc10920",0,10,"event=2026tuis2 match=2026tuis2_qm31 BLUE teams=frc6988,frc10428,frc10920 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026tuis2,2026tuis2_qm38,blue,"frc11095,frc9427,frc10428",0,10,"event=2026tuis2 match=2026tuis2_qm38 BLUE teams=frc11095,frc9427,frc10428 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis2,2026tuis2_qm45,blue,"frc9610,frc7672,frc10428",0,10,"event=2026tuis2 match=2026tuis2_qm45 BLUE teams=frc9610,frc7672,frc10428 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026tuis2,2026tuis2_qm5,red,"frc5883,frc10428,frc8169",0,10,"event=2026tuis2 match=2026tuis2_qm5 RED teams=frc5883,frc10428,frc8169 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026tuis2,2026tuis2_qm51,red,"frc6417,frc10428,frc11401",0,10,"event=2026tuis2 match=2026tuis2_qm51 RED teams=frc6417,frc10428,frc11401 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026tuis2,2026tuis2_qm65,blue,"frc9079,frc6431,frc10428",0,10,"event=2026tuis2 match=2026tuis2_qm65 BLUE teams=frc9079,frc6431,frc10428 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_f1m2,blue,"frc9418,frc1296,frc10014",0,10,"event=2026txbel match=2026txbel_f1m2 BLUE teams=frc9418,frc1296,frc10014 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_qm22,red,"frc148,frc6526,frc10014",0,10,"event=2026txbel match=2026txbel_qm22 RED teams=frc148,frc6526,frc10014 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_qm3,red,"frc2789,frc7271,frc2881",0,10,"event=2026txbel match=2026txbel_qm3 RED teams=frc2789,frc7271,frc2881 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_qm3,blue,"frc2689,frc9506,frc5103",0,10,"event=2026txbel match=2026txbel_qm3 BLUE teams=frc2689,frc9506,frc5103 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026txbel,2026txbel_qm31,red,"frc8749,frc9786,frc10014",0,10,"event=2026txbel match=2026txbel_qm31 RED teams=frc8749,frc9786,frc10014 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_qm6,red,"frc2689,frc2714,frc418",0,10,"event=2026txbel match=2026txbel_qm6 RED teams=frc2689,frc2714,frc418 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026txbel,2026txbel_sf13m1,blue,"frc9418,frc1296,frc10014",0,10,"event=2026txbel match=2026txbel_sf13m1 BLUE teams=frc9418,frc1296,frc10014 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026txbel,2026txbel_sf4m1,blue,"frc2728,frc436,frc5103",0,10,"event=2026txbel match=2026txbel_sf4m1 BLUE teams=frc2728,frc436,frc5103 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026txbel,2026txbel_sf7m1,blue,"frc9418,frc1296,frc10014",0,10,"event=2026txbel match=2026txbel_sf7m1 BLUE teams=frc9418,frc1296,frc10014 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026vaale,2026vaale_qm34,blue,"frc1885,frc4638,frc611",0,10,"event=2026vaale match=2026vaale_qm34 BLUE teams=frc1885,frc4638,frc611 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm39,blue,"frc539,frc3373,frc2534",0,10,"event=2026vaale match=2026vaale_qm39 BLUE teams=frc539,frc3373,frc2534 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026vaale,2026vaale_qm4,red,"frc1895,frc2890,frc3136",0,10,"event=2026vaale match=2026vaale_qm4 RED teams=frc1895,frc2890,frc3136 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm41,red,"frc2890,frc612,frc1793",0,10,"event=2026vaale match=2026vaale_qm41 RED teams=frc2890,frc612,frc1793 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026vaale,2026vaale_qm45,blue,"frc1885,frc9072,frc539",0,10,"event=2026vaale match=2026vaale_qm45 BLUE teams=frc1885,frc9072,frc539 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026vaale,2026vaale_qm5,blue,"frc5549,frc1908,frc5353",0,10,"event=2026vaale match=2026vaale_qm5 BLUE teams=frc5549,frc1908,frc5353 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm64,red,"frc8230,frc539,frc2363",0,10,"event=2026vaale match=2026vaale_qm64 RED teams=frc8230,frc539,frc2363 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm67,red,"frc620,frc5243,frc122",0,10,"event=2026vaale match=2026vaale_qm67 RED teams=frc620,frc5243,frc122 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm72,blue,"frc5243,frc1895,frc612",0,10,"event=2026vaale match=2026vaale_qm72 BLUE teams=frc5243,frc1895,frc612 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026vaale,2026vaale_qm75,red,"frc3359,frc539,frc2988",0,10,"event=2026vaale match=2026vaale_qm75 RED teams=frc3359,frc539,frc2988 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_qm79,blue,"frc9403,frc1885,frc2890",0,10,"event=2026vaale match=2026vaale_qm79 BLUE teams=frc9403,frc1885,frc2890 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026vaale,2026vaale_qm80,blue,"frc4099,frc5243,frc6882",0,10,"event=2026vaale match=2026vaale_qm80 BLUE teams=frc4099,frc5243,frc6882 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_sf10m1,red,"frc1731,frc539,frc5338",0,10,"event=2026vaale match=2026vaale_sf10m1 RED teams=frc1731,frc539,frc5338 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_sf13m1,blue,"frc539,frc1731,frc5338",0,10,"event=2026vaale match=2026vaale_sf13m1 BLUE teams=frc539,frc1731,frc5338 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026vaale,2026vaale_sf3m1,red,"frc1731,frc539,frc5338",0,10,"event=2026vaale match=2026vaale_sf3m1 RED teams=frc1731,frc539,frc5338 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026vaale,2026vaale_sf5m1,blue,"frc5549,frc122,frc5243",0,10,"event=2026vaale match=2026vaale_sf5m1 BLUE teams=frc5549,frc122,frc5243 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wabon,2026wabon_qm22,blue,"frc4911,frc492,frc6350",0,10,"event=2026wabon match=2026wabon_qm22 BLUE teams=frc4911,frc492,frc6350 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wabon,2026wabon_qm38,blue,"frc8248,frc2557,frc10455",0,10,"event=2026wabon match=2026wabon_qm38 BLUE teams=frc8248,frc2557,frc10455 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wabon,2026wabon_qm41,blue,"frc2557,frc10423,frc3393",0,10,"event=2026wabon match=2026wabon_qm41 BLUE teams=frc2557,frc10423,frc3393 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wabon,2026wabon_qm48,blue,"frc8302,frc3393,frc492",0,10,"event=2026wabon match=2026wabon_qm48 BLUE teams=frc8302,frc3393,frc492 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wabon,2026wabon_qm61,red,"frc2557,frc2147,frc2928",0,10,"event=2026wabon match=2026wabon_qm61 RED teams=frc2557,frc2147,frc2928 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026week0,2026week0_qm13,red,"frc2342,frc131,frc811",0,10,"event=2026week0 match=2026week0_qm13 RED teams=frc2342,frc131,frc811 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026week0,2026week0_qm5,red,"frc8724,frc190,frc2342",0,10,"event=2026week0 match=2026week0_qm5 RED teams=frc8724,frc190,frc2342 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026week0,2026week0_sf1m1,blue,"frc88,frc78,frc131",0,10,"event=2026week0 match=2026week0_sf1m1 BLUE teams=frc88,frc78,frc131 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026week0,2026week0_sf2m1,red,"frc2079,frc5000,frc1512",0,10,"event=2026week0 match=2026week0_sf2m1 RED teams=frc2079,frc5000,frc1512 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm12,red,"frc10522,frc6421,frc8847",0,10,"event=2026wiply match=2026wiply_qm12 RED teams=frc10522,frc6421,frc8847 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm12,blue,"frc6223,frc3418,frc1675",0,10,"event=2026wiply match=2026wiply_qm12 BLUE teams=frc6223,frc3418,frc1675 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm13,red,"frc2202,frc3197,frc930",0,10,"event=2026wiply match=2026wiply_qm13 RED teams=frc2202,frc3197,frc930 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm13,blue,"frc1091,frc6381,frc4021",0,10,"event=2026wiply match=2026wiply_qm13 BLUE teams=frc1091,frc6381,frc4021 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm17,blue,"frc2077,frc4021,frc3418",0,10,"event=2026wiply match=2026wiply_qm17 BLUE teams=frc2077,frc4021,frc3418 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm18,blue,"frc6421,frc3197,frc1091",0,10,"event=2026wiply match=2026wiply_qm18 BLUE teams=frc6421,frc3197,frc1091 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm22,blue,"frc7900,frc4786,frc9149",0,10,"event=2026wiply match=2026wiply_qm22 BLUE teams=frc7900,frc4786,frc9149 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm24,red,"frc2062,frc3418,frc6421",0,10,"event=2026wiply match=2026wiply_qm24 RED teams=frc2062,frc3418,frc6421 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm25,blue,"frc8847,frc2202,frc2077",0,10,"event=2026wiply match=2026wiply_qm25 BLUE teams=frc8847,frc2202,frc2077 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm30,red,"frc7619,frc10430,frc3197",0,10,"event=2026wiply match=2026wiply_qm30 RED teams=frc7619,frc10430,frc3197 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm30,blue,"frc6223,frc2202,frc3596",0,10,"event=2026wiply match=2026wiply_qm30 BLUE teams=frc6223,frc2202,frc3596 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm31,red,"frc7915,frc2143,frc7900",0,10,"event=2026wiply match=2026wiply_qm31 RED teams=frc7915,frc2143,frc7900 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm34,blue,"frc6421,frc8024,frc2202",0,10,"event=2026wiply match=2026wiply_qm34 BLUE teams=frc6421,frc8024,frc2202 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm35,red,"frc2077,frc3596,frc1091",0,10,"event=2026wiply match=2026wiply_qm35 RED teams=frc2077,frc3596,frc1091 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm36,blue,"frc7900,frc6318,frc6223",0,10,"event=2026wiply match=2026wiply_qm36 BLUE teams=frc7900,frc6318,frc6223 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm39,red,"frc1714,frc2062,frc7900",0,10,"event=2026wiply match=2026wiply_qm39 RED teams=frc1714,frc2062,frc7900 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm4,blue,"frc1091,frc1220,frc2143",0,10,"event=2026wiply match=2026wiply_qm4 BLUE teams=frc1091,frc1220,frc2143 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm42,red,"frc1714,frc8531,frc6381",0,10,"event=2026wiply match=2026wiply_qm42 RED teams=frc1714,frc8531,frc6381 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm43,red,"frc2062,frc2202,frc1220",0,10,"event=2026wiply match=2026wiply_qm43 RED teams=frc2062,frc2202,frc1220 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm45,blue,"frc8024,frc3197,frc3418",0,10,"event=2026wiply match=2026wiply_qm45 BLUE teams=frc8024,frc3197,frc3418 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm47,blue,"frc2202,frc1091,frc6574",0,10,"event=2026wiply match=2026wiply_qm47 BLUE teams=frc2202,frc1091,frc6574 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm50,blue,"frc2143,frc10522,frc2202",0,10,"event=2026wiply match=2026wiply_qm50 BLUE teams=frc2143,frc10522,frc2202 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm51,blue,"frc6318,frc1091,frc8024",0,10,"event=2026wiply match=2026wiply_qm51 BLUE teams=frc6318,frc1091,frc8024 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm56,red,"frc1732,frc2506,frc2202",0,10,"event=2026wiply match=2026wiply_qm56 RED teams=frc1732,frc2506,frc2202 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm57,red,"frc6381,frc6421,frc7900",0,10,"event=2026wiply match=2026wiply_qm57 RED teams=frc6381,frc6421,frc7900 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm59,blue,"frc8701,frc8024,frc1714",0,10,"event=2026wiply match=2026wiply_qm59 BLUE teams=frc8701,frc8024,frc1714 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm63,blue,"frc1220,frc7900,frc8531",0,10,"event=2026wiply match=2026wiply_qm63 BLUE teams=frc1220,frc7900,frc8531 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm64,red,"frc1732,frc8701,frc2143",0,10,"event=2026wiply match=2026wiply_qm64 RED teams=frc1732,frc8701,frc2143 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=Level1, R3=None)"
False,10,2026wiply,2026wiply_qm64,blue,"frc6574,frc537,frc3418",0,10,"event=2026wiply match=2026wiply_qm64 BLUE teams=frc6574,frc537,frc3418 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_qm66,blue,"frc2202,frc6318,frc4021",0,10,"event=2026wiply match=2026wiply_qm66 BLUE teams=frc2202,frc6318,frc4021 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_qm7,blue,"frc3418,frc2143,frc6421",0,10,"event=2026wiply match=2026wiply_qm7 BLUE teams=frc3418,frc2143,frc6421 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=Level1, R2=None, R3=None)"
False,10,2026wiply,2026wiply_sf2m1,blue,"frc1091,frc4786,frc2202",0,10,"event=2026wiply match=2026wiply_sf2m1 BLUE teams=frc1091,frc4786,frc2202 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
False,10,2026wiply,2026wiply_sf9m1,red,"frc1091,frc4786,frc2202",0,10,"event=2026wiply match=2026wiply_sf9m1 RED teams=frc1091,frc4786,frc2202 – auto tower 0 (R1=None, R2=None, R3=None), endgame tower 10 (R1=None, R2=None, R3=Level1)"
